FileName,LicensePlateText,TimeStamp,LicensePlateFound,NeedsReview
https://plateimages20991231pjovk.blob.core.windows.net/images/jpthrls.jpg,JP THRLS,07/15/2023 04:30:09,True,False
https://plateimages20991231pjovk.blob.core.windows.net/images/jpthrls.jpg,JP THRLS,07/15/2023 04:28:30,True,False
https://plateimages20991231pjovk.blob.core.windows.net/images/jpthrls.jpg,JP THRLS,07/15/2023 04:30:39,True,False
https://plateimages20991231pjovk.blob.core.windows.net/images/jpthrls.jpg,JP THRLS,07/15/2023 04:25:39,True,False
https://plateimages20991231pjovk.blob.core.windows.net/images/cali1.jpg,6TRJU14,07/15/2023 04:25:43,True,False
